Greedy	27	5	115.000000	0.300000	0.100000	1.500000		80001.132870	0.000000	80001.132870	0.001000
DFS	28	5	115.000000	0.300000	0.100000	2.000000		12356.419582	0.000000	12356.419582	0.038000
ACO	28	5	115.000000	0.300000	0.100000	2.000000		12437.557238	39.095000	12398.462238	0.394000
PSO	28	5	115.000000	0.300000	0.100000	2.000000		12825.559582	469.140000	12356.419582	0.110000
GA	28	5	115.000000	0.300000	0.100000	2.000000		13216.509582	860.090000	12356.419582	0.091000
Greedy	28	5	115.000000	0.300000	0.100000	2.000000		12356.419582	0.000000	12356.419582	0.000000
DFS	29	5	115.000000	0.300000	0.100000	2.500000		139085.057411	0.000000	139085.057411	0.551000
ACO	29	5	115.000000	0.300000	0.100000	2.500000		139085.073276	0.000000	139085.073276	0.812000
PSO	29	5	115.000000	0.300000	0.100000	2.500000		140297.002411	1211.945000	139085.057411	0.072000
GA	29	5	115.000000	0.300000	0.100000	2.500000		142134.467411	3049.410000	139085.057411	0.122000
Greedy	29	5	115.000000	0.300000	0.100000	2.500000		139085.057411	0.000000	139085.057411	0.001000
DFS	30	5	115.000000	0.300000	0.100000	3.000000		16233.206564	0.000000	16233.206564	0.058000
ACO	30	5	115.000000	0.300000	0.100000	3.000000		16275.274540	0.000000	16275.274540	0.367000
PSO	30	5	115.000000	0.300000	0.100000	3.000000		16663.251564	430.045000	16233.206564	0.117000
GA	30	5	115.000000	0.300000	0.100000	3.000000		17132.391564	899.185000	16233.206564	0.084000
Greedy	30	5	115.000000	0.300000	0.100000	3.000000		16233.206564	0.000000	16233.206564	0.000000
DFS	31	5	115.000000	0.300000	0.200000	1.000000		32321.002569	0.000000	32321.002569	0.022000
ACO	31	5	115.000000	0.300000	0.200000	1.000000		32363.107545	0.000000	32363.107545	0.678000
PSO	31	5	115.000000	0.300000	0.200000	1.000000		32754.057545	390.950000	32363.107545	0.093000
GA	31	5	115.000000	0.300000	0.200000	1.000000		33066.817545	703.710000	32363.107545	0.077000
Greedy	31	5	115.000000	0.300000	0.200000	1.000000		32321.002569	0.000000	32321.002569	0.000000
DFS	32	5	115.000000	0.300000	0.200000	1.500000		33853.491098	0.000000	33853.491098	0.015000
ACO	32	5	115.000000	0.300000	0.200000	1.500000		33853.491098	0.000000	33853.491098	0.516000
PSO	32	5	115.000000	0.300000	0.200000	1.500000		34009.871098	156.380000	33853.491098	0.086000
GA	32	5	115.000000	0.300000	0.200000	1.500000		34557.201098	703.710000	33853.491098	0.100000
Greedy	32	5	115.000000	0.300000	0.200000	1.500000		33853.491098	0.000000	33853.491098	0.000000
DFS	33	5	115.000000	0.300000	0.200000	2.000000		76019.149727	0.000000	76019.149727	3.701000
ACO	33	5	115.000000	0.300000	0.200000	2.000000		76019.149727	0.000000	76019.149727	0.797000
PSO	33	5	115.000000	0.300000	0.200000	2.000000		77113.809727	1094.660000	76019.149727	0.084000
GA	33	5	115.000000	0.300000	0.200000	2.000000		78912.179727	2893.030000	76019.149727	0.100000
Greedy	33	5	115.000000	0.300000	0.200000	2.000000		76019.149727	0.000000	76019.149727	0.000000
DFS	34	5	115.000000	0.300000	0.200000	2.500000		121576.345151	0.000000	121576.345151	5.747000
ACO	34	5	115.000000	0.300000	0.200000	2.500000		121660.670474	0.000000	121660.670474	0.848000
PSO	34	5	115.000000	0.300000	0.200000	2.500000		122553.720151	977.375000	121576.345151	0.075000
GA	34	5	115.000000	0.300000	0.200000	2.500000		124550.620182	2932.125000	121618.495182	0.113000
Greedy	34	5	115.000000	0.300000	0.200000	2.500000		121576.345151	0.000000	121576.345151	0.000000
DFS	35	5	115.000000	0.300000	0.200000	3.000000		36461.652134	0.000000	36461.652134	0.083000
ACO	35	5	115.000000	0.300000	0.200000	3.000000		36503.800981	0.000000	36503.800981	0.470000
PSO	35	5	115.000000	0.300000	0.200000	3.000000		36891.697134	430.045000	36461.652134	0.095000
GA	35	5	115.000000	0.300000	0.200000	3.000000		37634.502134	1172.850000	36461.652134	0.090000
Greedy	35	5	115.000000	0.300000	0.200000	3.000000		36461.652134	0.000000	36461.652134	0.000000
DFS	36	5	115.000000	0.300000	0.300000	1.000000		126689.783578	0.000000	126689.783578	0.067000
ACO	36	5	115.000000	0.300000	0.300000	1.000000		126689.797969	0.000000	126689.797969	0.609000
PSO	36	5	115.000000	0.300000	0.300000	1.000000		127784.443578	1094.660000	126689.783578	0.074000
GA	36	5	115.000000	0.300000	0.300000	1.000000		128409.977969	1720.180000	126689.797969	0.105000
Greedy	36	5	115.000000	0.300000	0.300000	1.000000		126689.783578	0.000000	126689.783578	0.001000
DFS	37	5	115.000000	0.300000	0.300000	1.500000		135376.599951	0.000000	135376.599951	0.155000
